id,district_id,district_name,locality,municipality_id,municipality_name,operational_status,region_id,region_name,stop_id,lat,lon,location
010001,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010001,38.754244,-8.959557,0101000020E6100000B64B1B0E4BEB21C0249A40118B604340
010002,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010002,38.754572,-8.959615,0101000020E6100000888043A852EB21C0193DB7D095604340
010005,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010005,38.754175,-8.961806,0101000020E6100000723106D671EC21C0FB3A70CE88604340
010007,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010007,38.753196,-8.963687,0101000020E61000002429E96168ED21C030BDFDB968604340
010008,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010008,38.753271,-8.963504,0101000020E61000006021736550ED21C03A03232F6B604340
010009,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010009,38.750706,-8.962749,0101000020E61000006F83DA6FEDEC21C09B745B2217604340
010010,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010010,38.751002,-8.962783,0101000020E61000001F4AB4E4F1EC21C0849D62D520604340
010011,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010011,38.748855,-8.962159,0101000020E6100000A81ABD1AA0EC21C019390B7BDA5F4340
010012,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010012,38.748866,-8.961929,0101000020E6100000E12538F581EC21C00D8B51D7DA5F4340
010013,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010013,38.748733,-8.966155,0101000020E6100000D8BB3FDEABEE21C0CE37A27BD65F4340
010014,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010014,38.7487,-8.965973,0101000020E610000055A3570394EE21C0F241CF66D55F4340
010015,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010015,38.748758,-8.967106,0101000020E6100000DF87838428EF21C0274F594DD75F4340
010016,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010016,38.749364,-8.966956,0101000020E61000008A5759DB14EF21C05E66D828EB5F4340
010017,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010017,38.750122,-8.96804,0101000020E61000008F705AF0A2EF21C04B0169FF03604340
010018,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010018,38.749981,-8.967987,0101000020E610000004E8F7FD9BEF21C089CF9D60FF5F4340
010019,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010019,38.748365,-8.970791,0101000020E6100000958098840BF121C04B3CA06CCA5F4340
010021,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010021,38.746655,-8.971506,0101000020E61000004DBC033C69F121C08B321B64925F4340
010023,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010023,38.747993,-8.969371,0101000020E6100000B3614D6551F021C08751103CBE5F4340
010025,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010025,38.75266,-8.961294,0101000020E61000009BAE27BA2EEC21C0F180B22957604340
010027,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010027,38.753259,-8.95813,0101000020E61000000AA2EE0390EA21C0763579CA6A604340
010028,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010028,38.753307,-8.958037,0101000020E610000045B75ED383EA21C0876C205D6C604340
010029,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010029,38.751255,-8.956741,0101000020E6100000137CD3F4D9E921C06EFAB31F29604340
010030,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010030,38.751242,-8.956625,0101000020E61000006F1283C0CAE921C0D9B0A6B228604340
010031,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010031,38.749842,-8.953465,0101000020E6100000E3C281902CE821C0689599D2FA5F4340
010032,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010032,38.749911,-8.953472,0101000020E6100000AD4D637B2DE821C090F46915FD5F4340
010033,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010033,38.748189,-8.951511,0101000020E61000008A9125732CE721C00D1D3BA8C45F4340
010034,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010034,38.748278,-8.951503,0101000020E61000007F17B6662BE721C07C28D192C75F4340
010035,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010035,38.746343,-8.948745,0101000020E6100000AF7C96E7C1E521C09D4CDC2A885F4340
010036,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010036,38.745936,-8.948375,0101000020E610000021B0726891E521C05C74B2D47A5F4340
010037,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010037,38.745522,-8.94605,0101000020E6100000F8C264AA60E421C06939D0436D5F4340
010038,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010038,38.745434,-8.945954,0101000020E6100000700A2B1554E421C0CAA99D616A5F4340
010039,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010039,38.748707,-8.945941,0101000020E61000001DE4F56052E421C0A5A487A1D55F4340
010040,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010040,38.748758,-8.945841,0101000020E61000008F6E844545E421C0274F594DD75F4340
010041,15,Setúbal,Quebradas,1502,Alcochete,ACTIVE,PT170,AML,010041,38.751652,-8.94458,0101000020E61000004FE960FD9FE321C08BFCFA2136604340
010043,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010043,38.748435,-8.964307,0101000020E6100000959BA8A5B9ED21C04417D4B7CC5F4340
010045,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010045,38.745904,-8.96679,0101000020E61000001E335019FFEE21C051FA42C8795F4340
010047,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010047,38.740462,-8.960715,0101000020E6100000A48D23D6E2EB21C023F77475C75E4340
010048,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010048,38.74049,-8.960615,0101000020E61000001618B2BAD5EB21C0ED815660C85E4340
010049,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010049,38.735205,-8.956538,0101000020E610000033C34659BFE921C0876D8B321B5E4340
010050,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010050,38.735227,-8.956456,0101000020E61000003E20D099B4E921C06F1118EB1B5E4340
010051,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010051,38.732272,-8.954484,0101000020E61000004C1C7920B2E821C065E3C116BB5D4340
010052,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010052,38.732396,-8.954452,0101000020E61000001E34BBEEADE821C051DCF126BF5D4340
010053,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010053,38.731476,-8.956327,0101000020E610000047904AB1A3E921C08AE76C01A15D4340
010054,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010054,38.731377,-8.956669,0101000020E6100000AD31E884D0E921C0F705F4C29D5D4340
010055,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,010055,38.732838,-8.960893,0101000020E610000021E9D32AFAEB21C00EA2B5A2CD5D4340
010056,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,010056,38.732718,-8.960852,0101000020E6100000A69718CBF4EB21C0639813B4C95D4340
010057,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010057,38.732284,-8.970956,0101000020E6100000BFB5132521F121C029B16B7BBB5D4340
010058,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010058,38.732255,-8.970549,0101000020E6100000BD546CCCEBF021C08FAA2688BA5D4340
010059,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,010059,38.732385,-8.972425,0101000020E610000027A089B0E1F121C05D8AABCABE5D4340
010061,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,010061,38.731198,-8.973869,0101000020E61000002C2D23F59EF221C0477364E5975D4340
010062,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,010062,38.731293,-8.97383,0101000020E610000034BA83D899F221C099654F029B5D4340
010063,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010063,38.728616,-8.973287,0101000020E6100000703E75AC52F221C0D2AB014A435D4340
010064,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010064,38.728807,-8.973181,0101000020E61000005A2DB0C744F221C0460C3B8C495D4340
010066,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,010066,38.731723,-8.972361,0101000020E6100000CCCF0D4DD9F121C0925D6919A95D4340
010067,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,010067,38.731588,-8.965834,0101000020E6100000CFBA46CB81EE21C0B212F3ACA45D4340
010068,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,010068,38.731771,-8.966098,0101000020E61000004776A565A4EE21C0A39410ACAA5D4340
010069,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010069,38.745981,-8.966255,0101000020E61000006631B1F9B8EE21C0FC372F4E7C5F4340
010071,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010071,38.74789,-8.964495,0101000020E6100000A04FE449D2ED21C0B28009DCBA5F4340
010073,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010073,38.752857,-8.960447,0101000020E610000027158DB5BFEB21C047C8409E5D604340
010075,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010075,38.688647,-8.914773,0101000020E610000012876C205DD421C088BEBB9525584340
010077,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010077,38.69541,-8.916467,0101000020E6100000FAB9A1293BD521C0DBA7E33103594340
010079,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010079,38.753276,-8.960039,0101000020E6100000E3C4573B8AEB21C04C6E14596B604340
010080,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010080,38.753388,-8.959593,0101000020E6100000E9F010C64FEB21C074999A046F604340
010081,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010081,38.74924,-8.965488,0101000020E6100000645C717154EE21C0726DA818E75F4340
010082,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010082,38.749071,-8.965811,0101000020E6100000EF3B86C77EEE21C0E6B0FB8EE15F4340
010083,15,Setúbal,Valbom,1502,Alcochete,ACTIVE,PT170,AML,010083,38.745965,-8.968585,0101000020E6100000D5CA845FEAEF21C0F67AF7C77B5F4340
010084,15,Setúbal,Valbom,1502,Alcochete,ACTIVE,PT170,AML,010084,38.746213,-8.968874,0101000020E6100000B0E3BF4010F021C0CE6C57E8835F4340
010085,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010085,38.739188,-8.970525,0101000020E61000009BE61DA7E8F021C03ECC5EB69D5E4340
010086,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010086,38.739504,-8.97034,0101000020E610000054008C67D0F021C06EA12B11A85E4340
010087,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010087,38.731976,-8.975904,0101000020E6100000381268B0A9F321C07CBABA63B15D4340
010088,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010088,38.732086,-8.975856,0101000020E6100000F435CB65A3F321C003EE79FEB45D4340
010089,15,Setúbal,Qta. da Pacheca,1502,Alcochete,ACTIVE,PT170,AML,010089,38.735989,-8.981469,0101000020E61000005E13D21A83F621C09D9B36E3345E4340
010090,15,Setúbal,Qta. da Pacheca,1502,Alcochete,ACTIVE,PT170,AML,010090,38.735783,-8.981473,0101000020E610000063D009A183F621C0F4F928232E5E4340
010091,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010091,38.728153,-8.991644,0101000020E61000009C8C2AC3B8FB21C0FDBD141E345D4340
010092,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010092,38.728098,-8.991504,0101000020E6100000D5B48B69A6FB21C03A24B550325D4340
010093,15,Setúbal,Samouco,1502,Alcochete,ACTIVE,PT170,AML,010093,38.72337,-8.994983,0101000020E6100000E5266A696EFD21C02A745E63975C4340
010094,15,Setúbal,Samouco,1502,Alcochete,ACTIVE,PT170,AML,010094,38.723261,-8.994897,0101000020E6100000EBC6BB2363FD21C073BC02D1935C4340
010095,15,Setúbal,Samouco,1502,Alcochete,ACTIVE,PT170,AML,010095,38.722196,-8.998414,0101000020E6100000B2BCAB1E30FF21C0A8A624EB705C4340
010096,15,Setúbal,Samouco,1502,Alcochete,ACTIVE,PT170,AML,010096,38.722084,-8.998532,0101000020E6100000DA0418963FFF21C0817B9E3F6D5C4340
010097,15,Setúbal,Samouco,1502,Alcochete,ACTIVE,PT170,AML,010097,38.721525,-9.000315,0101000020E61000008065A549290022C08A1F63EE5A5C4340
010098,15,Setúbal,Samouco,1502,Alcochete,ACTIVE,PT170,AML,010098,38.721444,-9.000258,0101000020E6100000EF1F0BD1210022C09DF2E846585C4340
010107,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010107,38.744593,-8.957867,0101000020E6100000D4D51D8B6DEA21C04FEACBD24E5F4340
010108,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010108,38.744518,-8.95768,0101000020E61000000A11700855EA21C044A4A65D4C5F4340
010109,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010109,38.72658,-8.939894,0101000020E6100000CB694FC939E121C0BEF6CC92005D4340
010110,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010110,38.726712,-8.939746,0101000020E6100000F817416326E121C02DCE18E6045D4340
010111,15,Setúbal,Fonte Senhora,1502,Alcochete,ACTIVE,PT170,AML,010111,38.710779,-8.920074,0101000020E6100000C0CC77F013D721C080D767CEFA5A4340
010112,15,Setúbal,Fonte Senhora,1502,Alcochete,ACTIVE,PT170,AML,010112,38.710717,-8.920006,0101000020E6100000603FC4060BD721C00ADB4FC6F85A4340
010113,15,Setúbal,Fonte Senhora,1502,Alcochete,ACTIVE,PT170,AML,010113,38.711488,-8.917419,0101000020E6100000437573F1B7D521C08CBFED09125B4340
010114,15,Setúbal,Fonte Senhora,1502,Alcochete,ACTIVE,PT170,AML,010114,38.711492,-8.917189,0101000020E61000007C80EECB99D521C0CDAE7B2B125B4340
010115,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010115,38.707531,-8.914769,0101000020E61000000CCA349A5CD421C0FEF33460905A4340
010116,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010116,38.707325,-8.914608,0101000020E6100000E751F17F47D421C0545227A0895A4340
010117,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010117,38.707245,-8.911405,0101000020E61000005FD218ADA3D221C038A11001875A4340
010118,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010118,38.707276,-8.910207,0101000020E6100000382EE3A606D221C0739F1C05885A4340
010119,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010119,38.707923,-8.905727,0101000020E610000059350873BBCF21C0098B8A389D5A4340
010120,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010120,38.707814,-8.905808,0101000020E61000000CE9F010C6CF21C052D32EA6995A4340
010121,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010121,38.709056,-8.898717,0101000020E6100000EDB776A224CC21C02B84D558C25A4340
010122,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010122,38.709301,-8.898597,0101000020E61000004391EEE714CC21C093020B60CA5A4340
010123,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010123,38.711581,-8.899968,0101000020E61000009FE40E9BC8CC21C03DBA1116155B4340
010124,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010124,38.711717,-8.899887,0101000020E6100000EC3026FDBDCC21C0ED80EB8A195B4340
010125,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010125,38.716252,-8.902807,0101000020E6100000223317B83CCE21C0E8D84125AE5B4340
010126,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010126,38.716112,-8.902556,0101000020E6100000FE9DEDD11BCE21C0F722DA8EA95B4340
010129,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010129,38.675331,-8.911371,0101000020E6100000AF0B3F389FD221C0CC7C073F71564340
010131,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010131,38.672871,-8.911252,0101000020E610000045D4449F8FD221C0A2B60DA320564340
010133,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010133,38.708862,-8.897853,0101000020E6100000213B6F63B3CB21C047B071FDBB5A4340
010134,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010134,38.708691,-8.898154,0101000020E61000000D8B51D7DACB21C01AFCFD62B65A4340
010135,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010135,38.751109,-8.942944,0101000020E61000003AEB538EC9E221C09A5DF75624604340
010136,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010136,38.751395,-8.942829,0101000020E6100000D670917BBAE221C060B01BB62D604340
010137,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010137,38.75332,-8.94663,0101000020E610000031D3F6AFACE421C01CB62DCA6C604340
010138,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010138,38.753445,-8.946569,0101000020E61000009AD024B1A4E421C0D82AC1E270604340
010139,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010139,38.755532,-8.950663,0101000020E6100000D508FD4CBDE621C06E8AC745B5604340
010140,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010140,38.755596,-8.950482,0101000020E610000093DFA293A5E621C0847EA65EB7604340
010141,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010141,38.753306,-8.955895,0101000020E6100000E1D1C6116BE921C0B7F0BC546C604340
010142,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010142,38.753284,-8.956831,0101000020E61000001399B9C0E5E921C0CF4C309C6B604340
010143,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010143,38.746564,-8.970576,0101000020E6100000A3906456EFF021C07B2FBE688F5F4340
010145,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010145,38.742415,-8.974439,0101000020E6100000D6E429ABE9F221C0A9876874075F4340
010146,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010146,38.741912,-8.974646,0101000020E6100000BC5AEECC04F321C04641F0F8F65E4340
010147,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010147,38.746529,-8.970179,0101000020E61000002F88484DBBF021C0FF4124438E5F4340
010149,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010149,38.715281,-8.857895,0101000020E6100000C8CD70033EB721C09F39EB538E5B4340
010150,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010150,38.715128,-8.857999,0101000020E61000005C001AA54BB721C0193A7650895B4340
010151,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010151,38.712435,-8.872841,0101000020E61000004337FB03E5BE21C04CC3F011315B4340
010152,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010152,38.712387,-8.87208,0101000020E6100000CAFD0E4581BE21C03B8C497F2F5B4340
010153,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010153,38.710751,-8.88454,0101000020E6100000F701486DE2C421C0B64C86E3F95A4340
010154,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010154,38.710483,-8.884705,0101000020E61000002237C30DF8C421C097AE601BF15A4340
010155,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010155,38.710724,-8.835418,0101000020E6100000BEFA78E8BBAB21C0BC3D0801F95A4340
010157,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010157,38.673511,-8.902444,0101000020E61000005EF1D4230DCE21C0853FC39B35564340
010158,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010158,38.673577,-8.901926,0101000020E6100000FED2A23EC9CD21C03D2B69C537564340
010159,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010159,38.745733,-8.929951,0101000020E6100000D7C3978922DC21C02446CF2D745F4340
010161,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010161,38.756701,-8.960425,0101000020E610000088855AD3BCEB21C0DDEC0F94DB604340
010167,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010167,38.745417,-8.930505,0101000020E61000006A87BF266BDC21C0F47002D3695F4340
010171,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010171,38.710496,-8.924652,0101000020E6100000AB5CA8FC6BD921C02BF86D88F15A4340
010173,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010173,38.729163,-8.948729,0101000020E61000009888B7CEBFE521C0043A9336555D4340
010174,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010174,38.729063,-8.94877,0101000020E610000012DA722EC5E521C0A0DCB6EF515D4340
010175,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010175,38.722679,-8.905679,0101000020E610000014596B28B5CF21C0C440D7BE805C4340
010176,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010176,38.720098,-8.999771,0101000020E61000007BFA08FCE1FF21C01FF5D72B2C5C4340
010177,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010177,38.720169,-8.999645,0101000020E610000047382D78D1FF21C0E84B6F7F2E5C4340
010178,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010178,38.72282,-9.001466,0101000020E6100000A41CCC26C00022C08672A25D855C4340
010179,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010179,38.72369,-9.003895,0101000020E6100000603C8386FE0122C09B38B9DFA15C4340
010180,15,Setúbal,Alcochete,1502,Alcochete,ACTIVE,PT170,AML,010180,38.721047,-9.002773,0101000020E6100000A59F70766B0122C080F0A1444B5C4340
011321,15,Setúbal,Bairro Coophabital,1502,Alcochete,ACTIVE,PT170,AML,011321,38.747159,-8.966163,0101000020E6100000E335AFEAACEE21C0BFF4F6E7A25F4340
012215,15,Setúbal,Quebradas,1502,Alcochete,ACTIVE,PT170,AML,012215,38.744935,-8.943709,0101000020E6100000B9E177D32DE321C0A852B3075A5F4340
012317,15,Setúbal,Bairro Coophabital,1502,Alcochete,ACTIVE,PT170,AML,012317,38.747329,-8.966437,0101000020E6100000E94999D4D0EE21C01B2D077AA85F4340
012854,15,Setúbal,Passil,1502,Alcochete,ACTIVE,PT170,AML,012854,38.720204,-8.905053,0101000020E61000001B4B581B63CF21C0653909A52F5C4340
013004,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,013004,38.73998,-8.969515,0101000020E61000007FF6234564F021C0D8D825AAB75E4340
013357,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,013357,38.73994,-8.96912,0101000020E61000008ECC237F30F021C049809A5AB65E4340
014349,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,014349,38.74777,-8.96026,0101000020E61000005D50DF32A7EB21C0087767EDB65F4340
014759,15,Setúbal,Passil,1502,Alcochete,ACTIVE,PT170,AML,014759,38.723056,-8.906011,0101000020E6100000ECA17DACE0CF21C09A9658198D5C4340
016685,15,Setúbal,Quebradas,1502,Alcochete,ACTIVE,PT170,AML,016685,38.745024,-8.943649,0101000020E610000064CE33F625E321C0185E49F25C5F4340
016737,15,Setúbal,Passil,1502,Alcochete,ACTIVE,PT170,AML,016737,38.720176,-8.905019,0101000020E61000006A847EA65ECF21C09BAE27BA2E5C4340
017218,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,017218,38.74164,-8.94068,0101000020E6100000A80018CFA0E121C0E5B33C0FEE5E4340
017997,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,017997,38.74172,-8.94082,0101000020E61000006FD8B628B3E121C0026553AEF05E4340
018009,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,018009,38.74309,-8.94484,0101000020E6100000C0E78711C2E321C009FEB7921D5F4340
018346,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,018346,38.736861,-8.964222,0101000020E6100000DC2A8881AEED21C053591476515E4340
018552,15,Setúbal,São Francisco,1502,Alcochete,ACTIVE,PT170,AML,018552,38.736667,-8.963778,0101000020E610000065355D4F74ED21C06E85B01A4B5E4340
019626,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,019626,38.74817,-8.9607,0101000020E6100000CE88D2DEE0EB21C096ECD808C45F4340
019709,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,019709,38.710928,-8.835511,0101000020E610000082E50819C8AB21C0C5E74EB0FF5A4340
019739,15,Setúbal,,1502,Alcochete,ACTIVE,PT170,AML,019739,38.74304,-8.94493,0101000020E6100000C0046EDDCDE321C057CF49EF1B5F4340
020001,15,Setúbal,Pragal,1503,Almada,ACTIVE,PT170,AML,020001,38.673804,-9.173993,0101000020E61000004277499C155922C0FDF49F353F564340
020002,15,Setúbal,Costa da Caparica,1503,Almada,ACTIVE,PT170,AML,020002,38.643758,-9.23272,0101000020E610000010406A13277722C0E94482A966524340
020003,15,Setúbal,Pragal,1503,Almada,ACTIVE,PT170,AML,020003,38.673946,-9.173301,0101000020E61000006BBA9EE8BA5822C090A2CEDC43564340
020005,15,Setúbal,Costa da Caparica,1503,Almada,ACTIVE,PT170,AML,020005,38.644755,-9.241125,0101000020E6100000FA7E6ABC747B22C05C77F35487524340
020007,15,Setúbal,Costa da Caparica,1503,Almada,ACTIVE,PT170,AML,020007,38.644727,-9.240953,0101000020E610000005BF0D315E7B22C092EC116A86524340
020008,15,Setúbal,Almada,1503,Almada,ACTIVE,PT170,AML,020008,38.641501,-9.20325,0101000020E6100000F2D24D62106822C0F7AC6BB41C524340
020009,15,Setúbal,Almada,1503,Almada,ACTIVE,PT170,AML,020009,38.676531,-9.171115,0101000020E6100000C8B5A1629C5722C076DD5B9198564340
020010,15,Setúbal,Almada,1503,Almada,ACTIVE,PT170,AML,020010,38.641333,-9.197306,0101000020E6100000F19BC24A056522C03C6C223317524340
020011,15,Setúbal,Almada,1503,Almada,ACTIVE,PT170,AML,020011,38.678535,-9.167604,0101000020E61000008A5B0531D05522C07E18213CDA564340
020012,15,Setúbal,Almada,1503,Almada,ACTIVE,PT170,AML,020012,38.678575,-9.167803,0101000020E610000064575A46EA5522C00D71AC8BDB564340
020013,15,Setúbal,Almada,1503,Almada,ACTIVE,PT170,AML,020013,38.677382,-9.167238,0101000020E6100000014C1938A05522C015731074B4564340
